Id,10dORHV,len,datetime,open,high,low,close,volume,openinterest,stockpx,len,datetime,open,high,low,close,volume,openinterest,HVStrategy,len,datetime,Bollinger_Breakout,len,breakout,Bollinger_Breakdown,len,breakdown,Broker,len,cash,value,BuySell,len,buy,sell,BuySell,len,buy,sell,DataTrades,len,10dORHV,stockpx
1664,10dORHV,1664,2016-09-14 00:00:00,,,,22.13,,,stockpx,1664,2016-09-14 00:00:00,,,,111.73,,,HVStrategy,1664,736221.0,Bollinger_Breakout,1664,1.0,Bollinger_Breakdown,1664,0.0,Broker,1664,100039.49,100039.49,BuySell,1664,,,BuySell,1664,,,DataTrades,1664,,
1665,10dORHV,1665,2016-09-15 00:00:00,,,,24.23,,,stockpx,1665,2016-09-15 00:00:00,,,,115.34,,,HVStrategy,1665,736222.0,Bollinger_Breakout,1665,1.0,Bollinger_Breakdown,1665,0.0,Broker,1665,100015.26000000001,100039.49,BuySell,1665,24.23,,BuySell,1665,,,DataTrades,1665,,
1666,10dORHV,1666,2016-09-16 00:00:00,,,,24.87,,,stockpx,1666,2016-09-16 00:00:00,,,,114.92,,,HVStrategy,1666,736223.0,Bollinger_Breakout,1666,1.0,Bollinger_Breakdown,1666,0.0,Broker,1666,100015.26000000001,100040.13,BuySell,1666,,,BuySell,1666,,,DataTrades,1666,,
1667,10dORHV,1667,2016-09-19 00:00:00,,,,24.81,,,stockpx,1667,2016-09-19 00:00:00,,,,114.01,,,HVStrategy,1667,736226.0,Bollinger_Breakout,1667,0.0,Bollinger_Breakdown,1667,0.0,Broker,1667,100015.26000000001,100040.07,BuySell,1667,,,BuySell,1667,,,DataTrades,1667,,
1668,10dORHV,1668,2016-09-20 00:00:00,,,,26.58,,,stockpx,1668,2016-09-20 00:00:00,,,,113.85,,,HVStrategy,1668,736227.0,Bollinger_Breakout,1668,0.0,Bollinger_Breakdown,1668,0.0,Broker,1668,100041.84000000001,100041.84000000001,BuySell,1668,,26.58,BuySell,1668,,,DataTrades,1668,2.349999999999998,
1669,10dORHV,1669,2016-09-21 00:00:00,,,,26.5,,,stockpx,1669,2016-09-21 00:00:00,,,,113.47,,,HVStrategy,1669,736228.0,Bollinger_Breakout,1669,0.0,Bollinger_Breakdown,1669,0.0,Broker,1669,100041.84000000001,100041.84000000001,BuySell,1669,,,BuySell,1669,,,DataTrades,1669,,
1670,10dORHV,1670,2016-09-22 00:00:00,,,,25.77,,,stockpx,1670,2016-09-22 00:00:00,,,,114.68,,,HVStrategy,1670,736229.0,Bollinger_Breakout,1670,0.0,Bollinger_Breakdown,1670,0.0,Broker,1670,100041.84000000001,100041.84000000001,BuySell,1670,,,BuySell,1670,,,DataTrades,1670,,
1671,10dORHV,1671,2016-09-23 00:00:00,,,,25.92,,,stockpx,1671,2016-09-23 00:00:00,,,,112.86,,,HVStrategy,1671,736230.0,Bollinger_Breakout,1671,0.0,Bollinger_Breakdown,1671,0.0,Broker,1671,100041.84000000001,100041.84000000001,BuySell,1671,,,BuySell,1671,,,DataTrades,1671,,
1672,10dORHV,1672,2016-09-26 00:00:00,,,,25.35,,,stockpx,1672,2016-09-26 00:00:00,,,,112.97,,,HVStrategy,1672,736233.0,Bollinger_Breakout,1672,0.0,Bollinger_Breakdown,1672,0.0,Broker,1672,100041.84000000001,100041.84000000001,BuySell,1672,,,BuySell,1672,,,DataTrades,1672,,
1673,10dORHV,1673,2016-09-27 00:00:00,,,,23.72,,,stockpx,1673,2016-09-27 00:00:00,,,,113.04,,,HVStrategy,1673,736234.0,Bollinger_Breakout,1673,0.0,Bollinger_Breakdown,1673,0.0,Broker,1673,100041.84000000001,100041.84000000001,BuySell,1673,,,BuySell,1673,,,DataTrades,1673,,
1674,10dORHV,1674,2016-09-28 00:00:00,,,,21.16,,,stockpx,1674,2016-09-28 00:00:00,,,,114.01,,,HVStrategy,1674,736235.0,Bollinger_Breakout,1674,0.0,Bollinger_Breakdown,1674,0.0,Broker,1674,100041.84000000001,100041.84000000001,BuySell,1674,,,BuySell,1674,,,DataTrades,1674,,
1675,10dORHV,1675,2016-09-29 00:00:00,,,,19.41,,,stockpx,1675,2016-09-29 00:00:00,,,,112.53,,,HVStrategy,1675,736236.0,Bollinger_Breakout,1675,0.0,Bollinger_Breakdown,1675,0.0,Broker,1675,100041.84000000001,100041.84000000001,BuySell,1675,,,BuySell,1675,,,DataTrades,1675,,
1676,10dORHV,1676,2016-09-30 00:00:00,,,,19.26,,,stockpx,1676,2016-09-30 00:00:00,,,,113.15,,,HVStrategy,1676,736237.0,Bollinger_Breakout,1676,0.0,Bollinger_Breakdown,1676,0.0,Broker,1676,100041.84000000001,100041.84000000001,BuySell,1676,,,BuySell,1676,,,DataTrades,1676,,
1677,10dORHV,1677,2016-10-03 00:00:00,,,,15.79,,,stockpx,1677,2016-10-03 00:00:00,,,,112.51,,,HVStrategy,1677,736240.0,Bollinger_Breakout,1677,0.0,Bollinger_Breakdown,1677,0.0,Broker,1677,100041.84000000001,100041.84000000001,BuySell,1677,,,BuySell,1677,,,DataTrades,1677,,
1678,10dORHV,1678,2016-10-04 00:00:00,,,,15.75,,,stockpx,1678,2016-10-04 00:00:00,,,,112.85,,,HVStrategy,1678,736241.0,Bollinger_Breakout,1678,0.0,Bollinger_Breakdown,1678,0.0,Broker,1678,100041.84000000001,100041.84000000001,BuySell,1678,,,BuySell,1678,,,DataTrades,1678,,
1679,10dORHV,1679,2016-10-05 00:00:00,,,,15.24,,,stockpx,1679,2016-10-05 00:00:00,,,,112.96,,,HVStrategy,1679,736242.0,Bollinger_Breakout,1679,0.0,Bollinger_Breakdown,1679,0.0,Broker,1679,100041.84000000001,100041.84000000001,BuySell,1679,,,BuySell,1679,,,DataTrades,1679,,
1680,10dORHV,1680,2016-10-06 00:00:00,,,,15.62,,,stockpx,1680,2016-10-06 00:00:00,,,,114.04,,,HVStrategy,1680,736243.0,Bollinger_Breakout,1680,0.0,Bollinger_Breakdown,1680,0.0,Broker,1680,100041.84000000001,100041.84000000001,BuySell,1680,,,BuySell,1680,,,DataTrades,1680,,
1681,10dORHV,1681,2016-10-07 00:00:00,,,,14.32,,,stockpx,1681,2016-10-07 00:00:00,,,,114.14,,,HVStrategy,1681,736244.0,Bollinger_Breakout,1681,0.0,Bollinger_Breakdown,1681,0.0,Broker,1681,100041.84000000001,100041.84000000001,BuySell,1681,,,BuySell,1681,,,DataTrades,1681,,
1682,10dORHV,1682,2016-10-11 00:00:00,,,,18.54,,,stockpx,1682,2016-10-11 00:00:00,,,,116.48,,,HVStrategy,1682,736248.0,Bollinger_Breakout,1682,0.0,Bollinger_Breakdown,1682,0.0,Broker,1682,100041.84000000001,100041.84000000001,BuySell,1682,,,BuySell,1682,,,DataTrades,1682,,
1683,10dORHV,1683,2016-10-12 00:00:00,,,,18.24,,,stockpx,1683,2016-10-12 00:00:00,,,,117.29,,,HVStrategy,1683,736249.0,Bollinger_Breakout,1683,1.0,Bollinger_Breakdown,1683,0.0,Broker,1683,100041.84000000001,100041.84000000001,BuySell,1683,,,BuySell,1683,,,DataTrades,1683,,
1684,10dORHV,1684,2016-10-13 00:00:00,,,,18.71,,,stockpx,1684,2016-10-13 00:00:00,,,,117.15,,,HVStrategy,1684,736250.0,Bollinger_Breakout,1684,1.0,Bollinger_Breakdown,1684,0.0,Broker,1684,100023.13,100041.84000000001,BuySell,1684,18.71,,BuySell,1684,,,DataTrades,1684,,
1685,10dORHV,1685,2016-10-14 00:00:00,,,,18.66,,,stockpx,1685,2016-10-14 00:00:00,,,,117.68,,,HVStrategy,1685,736251.0,Bollinger_Breakout,1685,1.0,Bollinger_Breakdown,1685,0.0,Broker,1685,100023.13,100041.79000000001,BuySell,1685,,,BuySell,1685,,,DataTrades,1685,,
1686,10dORHV,1686,2016-10-17 00:00:00,,,,18.46,,,stockpx,1686,2016-10-17 00:00:00,,,,117.44,,,HVStrategy,1686,736254.0,Bollinger_Breakout,1686,0.0,Bollinger_Breakdown,1686,0.0,Broker,1686,100023.13,100041.59000000001,BuySell,1686,,,BuySell,1686,,,DataTrades,1686,,
1687,10dORHV,1687,2016-10-18 00:00:00,,,,17.7,,,stockpx,1687,2016-10-18 00:00:00,,,,117.58,,,HVStrategy,1687,736255.0,Bollinger_Breakout,1687,0.0,Bollinger_Breakdown,1687,0.0,Broker,1687,100040.83,100040.83,BuySell,1687,,17.7,BuySell,1687,,,DataTrades,1687,-1.0100000000000016,
1688,10dORHV,1688,2016-10-19 00:00:00,,,,17.76,,,stockpx,1688,2016-10-19 00:00:00,,,,117.14,,,HVStrategy,1688,736256.0,Bollinger_Breakout,1688,0.0,Bollinger_Breakdown,1688,0.0,Broker,1688,100040.83,100040.83,BuySell,1688,,,BuySell,1688,,,DataTrades,1688,,
1689,10dORHV,1689,2016-10-20 00:00:00,,,,17.28,,,stockpx,1689,2016-10-20 00:00:00,,,,116.94,,,HVStrategy,1689,736257.0,Bollinger_Breakout,1689,0.0,Bollinger_Breakdown,1689,0.0,Broker,1689,100040.83,100040.83,BuySell,1689,,,BuySell,1689,,,DataTrades,1689,,
1690,10dORHV,1690,2016-10-21 00:00:00,,,,17.41,,,stockpx,1690,2016-10-21 00:00:00,,,,116.5,,,HVStrategy,1690,736258.0,Bollinger_Breakout,1690,0.0,Bollinger_Breakdown,1690,0.0,Broker,1690,100040.83,100040.83,BuySell,1690,,,BuySell,1690,,,DataTrades,1690,,
1691,10dORHV,1691,2016-10-24 00:00:00,,,,16.61,,,stockpx,1691,2016-10-24 00:00:00,,,,117.39,,,HVStrategy,1691,736261.0,Bollinger_Breakout,1691,0.0,Bollinger_Breakdown,1691,0.0,Broker,1691,100040.83,100040.83,BuySell,1691,,,BuySell,1691,,,DataTrades,1691,,
1692,10dORHV,1692,2016-10-25 00:00:00,,,,11.29,,,stockpx,1692,2016-10-25 00:00:00,,,,117.96,,,HVStrategy,1692,736262.0,Bollinger_Breakout,1692,0.0,Bollinger_Breakdown,1692,0.0,Broker,1692,100040.83,100040.83,BuySell,1692,,,BuySell,1692,,,DataTrades,1692,,
1693,10dORHV,1693,2016-10-26 00:00:00,,,,22.65,,,stockpx,1693,2016-10-26 00:00:00,,,,115.32,,,HVStrategy,1693,736263.0,Bollinger_Breakout,1693,0.0,Bollinger_Breakdown,1693,0.0,Broker,1693,100040.83,100040.83,BuySell,1693,,,BuySell,1693,,,DataTrades,1693,,
1694,10dORHV,1694,2016-10-27 00:00:00,,,,22.09,,,stockpx,1694,2016-10-27 00:00:00,,,,114.31,,,HVStrategy,1694,736264.0,Bollinger_Breakout,1694,0.0,Bollinger_Breakdown,1694,0.0,Broker,1694,100040.83,100040.83,BuySell,1694,,,BuySell,1694,,,DataTrades,1694,,
1695,10dORHV,1695,2016-10-28 00:00:00,,,,21.75,,,stockpx,1695,2016-10-28 00:00:00,,,,113.82,,,HVStrategy,1695,736265.0,Bollinger_Breakout,1695,0.0,Bollinger_Breakdown,1695,0.0,Broker,1695,100040.83,100040.83,BuySell,1695,,,BuySell,1695,,,DataTrades,1695,,
1696,10dORHV,1696,2016-10-31 00:00:00,,,,21.7,,,stockpx,1696,2016-10-31 00:00:00,,,,113.79,,,HVStrategy,1696,736268.0,Bollinger_Breakout,1696,0.0,Bollinger_Breakdown,1696,0.0,Broker,1696,100040.83,100040.83,BuySell,1696,,,BuySell,1696,,,DataTrades,1696,,
1697,10dORHV,1697,2016-11-01 00:00:00,,,,23.09,,,stockpx,1697,2016-11-01 00:00:00,,,,111.29,,,HVStrategy,1697,736269.0,Bollinger_Breakout,1697,0.0,Bollinger_Breakdown,1697,1.0,Broker,1697,100040.83,100040.83,BuySell,1697,,,BuySell,1697,,,DataTrades,1697,,
1698,10dORHV,1698,2016-11-02 00:00:00,,,,23.18,,,stockpx,1698,2016-11-02 00:00:00,,,,111.92,,,HVStrategy,1698,736270.0,Bollinger_Breakout,1698,0.0,Bollinger_Breakdown,1698,0.0,Broker,1698,100040.83,100040.83,BuySell,1698,,,BuySell,1698,,,DataTrades,1698,,
1699,10dORHV,1699,2016-11-03 00:00:00,,,,23.53,,,stockpx,1699,2016-11-03 00:00:00,,,,109.67,,,HVStrategy,1699,736271.0,Bollinger_Breakout,1699,0.0,Bollinger_Breakdown,1699,1.0,Broker,1699,100040.83,100040.83,BuySell,1699,,,BuySell,1699,,,DataTrades,1699,,
1700,10dORHV,1700,2016-11-04 00:00:00,,,,25.2,,,stockpx,1700,2016-11-04 00:00:00,,,,109.19,,,HVStrategy,1700,736272.0,Bollinger_Breakout,1700,0.0,Bollinger_Breakdown,1700,1.0,Broker,1700,100040.83,100040.83,BuySell,1700,,,BuySell,1700,,,DataTrades,1700,,
1701,10dORHV,1701,2016-11-07 00:00:00,,,,26.32,,,stockpx,1701,2016-11-07 00:00:00,,,,109.95,,,HVStrategy,1701,736275.0,Bollinger_Breakout,1701,0.0,Bollinger_Breakdown,1701,0.0,Broker,1701,100040.83,100040.83,BuySell,1701,,,BuySell,1701,,,DataTrades,1701,,
1702,10dORHV,1702,2016-11-08 00:00:00,,,,26.8,,,stockpx,1702,2016-11-08 00:00:00,,,,111.04,,,HVStrategy,1702,736276.0,Bollinger_Breakout,1702,0.0,Bollinger_Breakdown,1702,0.0,Broker,1702,100040.83,100040.83,BuySell,1702,,,BuySell,1702,,,DataTrades,1702,,
1703,10dORHV,1703,2016-11-09 00:00:00,,,,20.88,,,stockpx,1703,2016-11-09 00:00:00,,,,111.09,,,HVStrategy,1703,736277.0,Bollinger_Breakout,1703,0.0,Bollinger_Breakdown,1703,0.0,Broker,1703,100040.83,100040.83,BuySell,1703,,,BuySell,1703,,,DataTrades,1703,,
1704,10dORHV,1704,2016-11-10 00:00:00,,,,26.6,,,stockpx,1704,2016-11-10 00:00:00,,,,108.27,,,HVStrategy,1704,736278.0,Bollinger_Breakout,1704,0.0,Bollinger_Breakdown,1704,0.0,Broker,1704,100040.83,100040.83,BuySell,1704,,,BuySell,1704,,,DataTrades,1704,,
1705,10dORHV,1705,2016-11-14 00:00:00,,,,29.7,,,stockpx,1705,2016-11-14 00:00:00,,,,105.64,,,HVStrategy,1705,736282.0,Bollinger_Breakout,1705,0.0,Bollinger_Breakdown,1705,1.0,Broker,1705,100040.83,100040.83,BuySell,1705,,,BuySell,1705,,,DataTrades,1705,,
1706,10dORHV,1706,2016-11-15 00:00:00,,,,28.96,,,stockpx,1706,2016-11-15 00:00:00,,,,107.34,,,HVStrategy,1706,736283.0,Bollinger_Breakout,1706,0.0,Bollinger_Breakdown,1706,0.0,Broker,1706,100040.83,100040.83,BuySell,1706,,,BuySell,1706,,,DataTrades,1706,,
1707,10dORHV,1707,2016-11-16 00:00:00,,,,30.3,,,stockpx,1707,2016-11-16 00:00:00,,,,109.95,,,HVStrategy,1707,736284.0,Bollinger_Breakout,1707,0.0,Bollinger_Breakdown,1707,0.0,Broker,1707,100040.83,100040.83,BuySell,1707,,,BuySell,1707,,,DataTrades,1707,,
1708,10dORHV,1708,2016-11-17 00:00:00,,,,30.22,,,stockpx,1708,2016-11-17 00:00:00,,,,109.72,,,HVStrategy,1708,736285.0,Bollinger_Breakout,1708,0.0,Bollinger_Breakdown,1708,0.0,Broker,1708,100040.83,100040.83,BuySell,1708,,,BuySell,1708,,,DataTrades,1708,,
1709,10dORHV,1709,2016-11-18 00:00:00,,,,28.78,,,stockpx,1709,2016-11-18 00:00:00,,,,110.0,,,HVStrategy,1709,736286.0,Bollinger_Breakout,1709,0.0,Bollinger_Breakdown,1709,0.0,Broker,1709,100040.83,100040.83,BuySell,1709,,,BuySell,1709,,,DataTrades,1709,,
1710,10dORHV,1710,2016-11-21 00:00:00,,,,28.21,,,stockpx,1710,2016-11-21 00:00:00,,,,111.8,,,HVStrategy,1710,736289.0,Bollinger_Breakout,1710,0.0,Bollinger_Breakdown,1710,0.0,Broker,1710,100040.83,100040.83,BuySell,1710,,,BuySell,1710,,,DataTrades,1710,,
1711,10dORHV,1711,2016-11-22 00:00:00,,,,27.73,,,stockpx,1711,2016-11-22 00:00:00,,,,111.72,,,HVStrategy,1711,736290.0,Bollinger_Breakout,1711,0.0,Bollinger_Breakdown,1711,0.0,Broker,1711,100040.83,100040.83,BuySell,1711,,,BuySell,1711,,,DataTrades,1711,,
1712,10dORHV,1712,2016-11-23 00:00:00,,,,26.02,,,stockpx,1712,2016-11-23 00:00:00,,,,110.94,,,HVStrategy,1712,736291.0,Bollinger_Breakout,1712,0.0,Bollinger_Breakdown,1712,0.0,Broker,1712,100040.83,100040.83,BuySell,1712,,,BuySell,1712,,,DataTrades,1712,,
1713,10dORHV,1713,2016-11-25 00:00:00,,,,19.73,,,stockpx,1713,2016-11-25 00:00:00,,,,111.79,,,HVStrategy,1713,736293.0,Bollinger_Breakout,1713,0.0,Bollinger_Breakdown,1713,0.0,Broker,1713,100040.83,100040.83,BuySell,1713,,,BuySell,1713,,,DataTrades,1713,,
1714,10dORHV,1714,2016-11-28 00:00:00,,,,18.18,,,stockpx,1714,2016-11-28 00:00:00,,,,111.76,,,HVStrategy,1714,736296.0,Bollinger_Breakout,1714,0.0,Bollinger_Breakdown,1714,0.0,Broker,1714,100040.83,100040.83,BuySell,1714,,,BuySell,1714,,,DataTrades,1714,,
1715,10dORHV,1715,2016-11-29 00:00:00,,,,14.89,,,stockpx,1715,2016-11-29 00:00:00,,,,111.08,,,HVStrategy,1715,736297.0,Bollinger_Breakout,1715,0.0,Bollinger_Breakdown,1715,0.0,Broker,1715,100040.83,100040.83,BuySell,1715,,,BuySell,1715,,,DataTrades,1715,,
1716,10dORHV,1716,2016-11-30 00:00:00,,,,15.87,,,stockpx,1716,2016-11-30 00:00:00,,,,110.63,,,HVStrategy,1716,736298.0,Bollinger_Breakout,1716,0.0,Bollinger_Breakdown,1716,0.0,Broker,1716,100040.83,100040.83,BuySell,1716,,,BuySell,1716,,,DataTrades,1716,,
1717,10dORHV,1717,2016-12-01 00:00:00,,,,14.07,,,stockpx,1717,2016-12-01 00:00:00,,,,109.76,,,HVStrategy,1717,736299.0,Bollinger_Breakout,1717,0.0,Bollinger_Breakdown,1717,0.0,Broker,1717,100040.83,100040.83,BuySell,1717,,,BuySell,1717,,,DataTrades,1717,,
1718,10dORHV,1718,2016-12-02 00:00:00,,,,13.95,,,stockpx,1718,2016-12-02 00:00:00,,,,109.64,,,HVStrategy,1718,736300.0,Bollinger_Breakout,1718,0.0,Bollinger_Breakdown,1718,0.0,Broker,1718,100040.83,100040.83,BuySell,1718,,,BuySell,1718,,,DataTrades,1718,,
1719,10dORHV,1719,2016-12-05 00:00:00,,,,15.09,,,stockpx,1719,2016-12-05 00:00:00,,,,109.13,,,HVStrategy,1719,736303.0,Bollinger_Breakout,1719,0.0,Bollinger_Breakdown,1719,0.0,Broker,1719,100040.83,100040.83,BuySell,1719,,,BuySell,1719,,,DataTrades,1719,,
1720,10dORHV,1720,2016-12-06 00:00:00,,,,14.39,,,stockpx,1720,2016-12-06 00:00:00,,,,109.76,,,HVStrategy,1720,736304.0,Bollinger_Breakout,1720,0.0,Bollinger_Breakdown,1720,0.0,Broker,1720,100040.83,100040.83,BuySell,1720,,,BuySell,1720,,,DataTrades,1720,,
1721,10dORHV,1721,2016-12-07 00:00:00,,,,15.16,,,stockpx,1721,2016-12-07 00:00:00,,,,111.09,,,HVStrategy,1721,736305.0,Bollinger_Breakout,1721,0.0,Bollinger_Breakdown,1721,0.0,Broker,1721,100040.83,100040.83,BuySell,1721,,,BuySell,1721,,,DataTrades,1721,,
1722,10dORHV,1722,2016-12-08 00:00:00,,,,15.51,,,stockpx,1722,2016-12-08 00:00:00,,,,111.88,,,HVStrategy,1722,736306.0,Bollinger_Breakout,1722,0.0,Bollinger_Breakdown,1722,0.0,Broker,1722,100040.83,100040.83,BuySell,1722,,,BuySell,1722,,,DataTrades,1722,,
1723,10dORHV,1723,2016-12-09 00:00:00,,,,16.41,,,stockpx,1723,2016-12-09 00:00:00,,,,114.12,,,HVStrategy,1723,736307.0,Bollinger_Breakout,1723,1.0,Bollinger_Breakdown,1723,0.0,Broker,1723,100040.83,100040.83,BuySell,1723,,,BuySell,1723,,,DataTrades,1723,,
1724,10dORHV,1724,2016-12-12 00:00:00,,,,16.73,,,stockpx,1724,2016-12-12 00:00:00,,,,113.11,,,HVStrategy,1724,736310.0,Bollinger_Breakout,1724,0.0,Bollinger_Breakdown,1724,0.0,Broker,1724,100024.1,100040.83,BuySell,1724,16.73,,BuySell,1724,,,DataTrades,1724,,
1725,10dORHV,1725,2016-12-13 00:00:00,,,,17.04,,,stockpx,1725,2016-12-13 00:00:00,,,,115.79,,,HVStrategy,1725,736311.0,Bollinger_Breakout,1725,1.0,Bollinger_Breakdown,1725,0.0,Broker,1725,100024.1,100041.14,BuySell,1725,,,BuySell,1725,,,DataTrades,1725,,
1726,10dORHV,1726,2016-12-14 00:00:00,,,,15.61,,,stockpx,1726,2016-12-14 00:00:00,,,,115.76,,,HVStrategy,1726,736312.0,Bollinger_Breakout,1726,1.0,Bollinger_Breakdown,1726,0.0,Broker,1726,100024.1,100039.71,BuySell,1726,,,BuySell,1726,,,DataTrades,1726,,
1727,10dORHV,1727,2016-12-15 00:00:00,,,,14.97,,,stockpx,1727,2016-12-15 00:00:00,,,,115.99,,,HVStrategy,1727,736313.0,Bollinger_Breakout,1727,1.0,Bollinger_Breakdown,1727,0.0,Broker,1727,100039.07,100039.07,BuySell,1727,,14.97,BuySell,1727,,,DataTrades,1727,-1.7599999999999998,
1728,10dORHV,1728,2016-12-16 00:00:00,,,,14.97,,,stockpx,1728,2016-12-16 00:00:00,,,,115.88,,,HVStrategy,1728,736314.0,Bollinger_Breakout,1728,0.0,Bollinger_Breakdown,1728,0.0,Broker,1728,100024.1,100039.07,BuySell,1728,14.97,,BuySell,1728,,,DataTrades,1728,,
1729,10dORHV,1729,2016-12-19 00:00:00,,,,14.35,,,stockpx,1729,2016-12-19 00:00:00,,,,116.65,,,HVStrategy,1729,736317.0,Bollinger_Breakout,1729,0.0,Bollinger_Breakdown,1729,0.0,Broker,1729,100024.1,100038.45000000001,BuySell,1729,,,BuySell,1729,,,DataTrades,1729,,
1730,10dORHV,1730,2016-12-20 00:00:00,,,,13.94,,,stockpx,1730,2016-12-20 00:00:00,,,,116.95,,,HVStrategy,1730,736318.0,Bollinger_Breakout,1730,0.0,Bollinger_Breakdown,1730,0.0,Broker,1730,100024.1,100038.04000000001,BuySell,1730,,,BuySell,1730,,,DataTrades,1730,,
1731,10dORHV,1731,2016-12-21 00:00:00,,,,13.15,,,stockpx,1731,2016-12-21 00:00:00,,,,117.11,,,HVStrategy,1731,736319.0,Bollinger_Breakout,1731,0.0,Bollinger_Breakdown,1731,0.0,Broker,1731,100037.25,100037.25,BuySell,1731,,13.15,BuySell,1731,,,DataTrades,1731,-1.8200000000000003,
1732,10dORHV,1732,2016-12-22 00:00:00,,,,12.7,,,stockpx,1732,2016-12-22 00:00:00,,,,115.83,,,HVStrategy,1732,736320.0,Bollinger_Breakout,1732,0.0,Bollinger_Breakdown,1732,0.0,Broker,1732,100037.25,100037.25,BuySell,1732,,,BuySell,1732,,,DataTrades,1732,,
1733,10dORHV,1733,2016-12-23 00:00:00,,,,11.34,,,stockpx,1733,2016-12-23 00:00:00,,,,116.43,,,HVStrategy,1733,736321.0,Bollinger_Breakout,1733,0.0,Bollinger_Breakdown,1733,0.0,Broker,1733,100037.25,100037.25,BuySell,1733,,,BuySell,1733,,,DataTrades,1733,,
1734,10dORHV,1734,2016-12-27 00:00:00,,,,11.08,,,stockpx,1734,2016-12-27 00:00:00,,,,117.43,,,HVStrategy,1734,736325.0,Bollinger_Breakout,1734,0.0,Bollinger_Breakdown,1734,0.0,Broker,1734,100037.25,100037.25,BuySell,1734,,,BuySell,1734,,,DataTrades,1734,,
1735,10dORHV,1735,2016-12-28 00:00:00,,,,10.93,,,stockpx,1735,2016-12-28 00:00:00,,,,116.79,,,HVStrategy,1735,736326.0,Bollinger_Breakout,1735,0.0,Bollinger_Breakdown,1735,0.0,Broker,1735,100037.25,100037.25,BuySell,1735,,,BuySell,1735,,,DataTrades,1735,,
1736,10dORHV,1736,2016-12-29 00:00:00,,,,10.43,,,stockpx,1736,2016-12-29 00:00:00,,,,116.62,,,HVStrategy,1736,736327.0,Bollinger_Breakout,1736,0.0,Bollinger_Breakdown,1736,0.0,Broker,1736,100037.25,100037.25,BuySell,1736,,,BuySell,1736,,,DataTrades,1736,,
1737,10dORHV,1737,2016-12-30 00:00:00,,,,11.39,,,stockpx,1737,2016-12-30 00:00:00,,,,115.57,,,HVStrategy,1737,736328.0,Bollinger_Breakout,1737,0.0,Bollinger_Breakdown,1737,0.0,Broker,1737,100037.25,100037.25,BuySell,1737,,,BuySell,1737,,,DataTrades,1737,,
1738,10dORHV,1738,2017-01-03 00:00:00,,,,12.19,,,stockpx,1738,2017-01-03 00:00:00,,,,115.39,,,HVStrategy,1738,736332.0,Bollinger_Breakout,1738,0.0,Bollinger_Breakdown,1738,0.0,Broker,1738,100037.25,100037.25,BuySell,1738,,,BuySell,1738,,,DataTrades,1738,,
1739,10dORHV,1739,2017-01-04 00:00:00,,,,11.58,,,stockpx,1739,2017-01-04 00:00:00,,,,116.01,,,HVStrategy,1739,736333.0,Bollinger_Breakout,1739,0.0,Bollinger_Breakdown,1739,0.0,Broker,1739,100037.25,100037.25,BuySell,1739,,,BuySell,1739,,,DataTrades,1739,,
1740,10dORHV,1740,2017-01-05 00:00:00,,,,11.85,,,stockpx,1740,2017-01-05 00:00:00,,,,116.63,,,HVStrategy,1740,736334.0,Bollinger_Breakout,1740,0.0,Bollinger_Breakdown,1740,0.0,Broker,1740,100037.25,100037.25,BuySell,1740,,,BuySell,1740,,,DataTrades,1740,,
1741,10dORHV,1741,2017-01-06 00:00:00,,,,12.25,,,stockpx,1741,2017-01-06 00:00:00,,,,117.91,,,HVStrategy,1741,736335.0,Bollinger_Breakout,1741,0.0,Bollinger_Breakdown,1741,0.0,Broker,1741,100037.25,100037.25,BuySell,1741,,,BuySell,1741,,,DataTrades,1741,,
1742,10dORHV,1742,2017-01-09 00:00:00,,,,12.28,,,stockpx,1742,2017-01-09 00:00:00,,,,119.07,,,HVStrategy,1742,736338.0,Bollinger_Breakout,1742,1.0,Bollinger_Breakdown,1742,0.0,Broker,1742,100037.25,100037.25,BuySell,1742,,,BuySell,1742,,,DataTrades,1742,,
1743,10dORHV,1743,2017-01-10 00:00:00,,,,12.41,,,stockpx,1743,2017-01-10 00:00:00,,,,119.0,,,HVStrategy,1743,736339.0,Bollinger_Breakout,1743,0.0,Bollinger_Breakdown,1743,0.0,Broker,1743,100024.84,100037.25,BuySell,1743,12.41,,BuySell,1743,,,DataTrades,1743,,
1744,10dORHV,1744,2017-01-11 00:00:00,,,,12.3,,,stockpx,1744,2017-01-11 00:00:00,,,,119.22,,,HVStrategy,1744,736340.0,Bollinger_Breakout,1744,1.0,Bollinger_Breakdown,1744,0.0,Broker,1744,100024.84,100037.14,BuySell,1744,,,BuySell,1744,,,DataTrades,1744,,
1745,10dORHV,1745,2017-01-12 00:00:00,,,,11.58,,,stockpx,1745,2017-01-12 00:00:00,,,,118.83,,,HVStrategy,1745,736341.0,Bollinger_Breakout,1745,0.0,Bollinger_Breakdown,1745,0.0,Broker,1745,100024.84,100036.42,BuySell,1745,,,BuySell,1745,,,DataTrades,1745,,
1746,10dORHV,1746,2017-01-13 00:00:00,,,,11.63,,,stockpx,1746,2017-01-13 00:00:00,,,,118.89,,,HVStrategy,1746,736342.0,Bollinger_Breakout,1746,0.0,Bollinger_Breakdown,1746,0.0,Broker,1746,100036.47,100036.47,BuySell,1746,,11.63,BuySell,1746,,,DataTrades,1746,-0.7799999999999994,
